"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
143.800 -20.437 -0.092 -20.448 -0.089 -20.455 -0.088 -20.512 -0.078 -20.639 -0.070 -20.641 -0.070 -20.668 -0.070 -20.696 -0.072 -20.781 -0.092 -20.799 -0.102 10.036 0.243 3.335 0.148 43.905 42.085
144.200 -20.432 -0.091 -20.443 -0.089 -20.450 -0.087 -20.507 -0.078 -20.635 -0.070 -20.638 -0.070 -20.664 -0.070 -20.692 -0.072 -20.778 -0.092 -20.797 -0.101 10.024 0.243 3.337 0.149 43.904 42.082
144.600 -20.428 -0.091 -20.439 -0.088 -20.446 -0.087 -20.503 -0.078 -20.632 -0.070 -20.634 -0.070 -20.661 -0.071 -20.689 -0.072 -20.776 -0.092 -20.794 -0.101 10.013 0.242 3.339 0.149 43.902 42.079
145.000 -20.423 -0.090 -20.434 -0.088 -20.441 -0.086 -20.499 -0.077 -20.628 -0.070 -20.631 -0.070 -20.657 -0.071 -20.686 -0.072 -20.773 -0.092 -20.792 -0.101 10.001 0.242 3.340 0.149 43.901 42.076
145.400 -20.419 -0.090 -20.430 -0.087 -20.437 -0.086 -20.495 -0.077 -20.625 -0.070 -20.627 -0.070 -20.654 -0.071 -20.683 -0.073 -20.771 -0.091 -20.789 -0.100 9.990 0.241 3.342 0.149 43.899 42.073
145.800 -20.414 -0.089 -20.425 -0.087 -20.432 -0.086 -20.490 -0.077 -20.621 -0.070 -20.624 -0.070 -20.651 -0.071 -20.680 -0.073 -20.768 -0.091 -20.787 -0.100 9.979 0.241 3.343 0.150 43.897 42.070
146.200 -20.410 -0.089 -20.421 -0.086 -20.428 -0.085 -20.486 -0.077 -20.618 -0.070 -20.620 -0.070 -20.648 -0.071 -20.677 -0.073 -20.766 -0.091 -20.785 -0.100 9.967 0.241 3.345 0.150 43.896 42.067
146.600 -20.405 -0.088 -20.416 -0.086 -20.423 -0.085 -20.482 -0.076 -20.614 -0.070 -20.617 -0.070 -20.644 -0.071 -20.674 -0.073 -20.763 -0.091 -20.782 -0.100 9.956 0.240 3.347 0.150 43.894 42.064
147.000 -20.401 -0.088 -20.412 -0.086 -20.419 -0.084 -20.478 -0.076 -20.611 -0.070 -20.614 -0.070 -20.641 -0.071 -20.671 -0.073 -20.761 -0.091 -20.780 -0.099 9.945 0.240 3.348 0.150 43.893 42.061
147.400 -20.396 -0.087 -20.408 -0.085 -20.415 -0.084 -20.474 -0.076 -20.608 -0.070 -20.610 -0.070 -20.638 -0.071 -20.668 -0.073 -20.759 -0.091 -20.778 -0.099 9.935 0.239 3.350 0.150 43.891 42.058
147.800 -20.392 -0.087 -20.403 -0.085 -20.411 -0.083 -20.470 -0.076 -20.604 -0.070 -20.607 -0.070 -20.635 -0.071 -20.665 -0.073 -20.757 -0.091 -20.776 -0.099 9.924 0.239 3.351 0.151 43.890 42.055
148.200 -20.388 -0.086 -20.399 -0.084 -20.406 -0.083 -20.466 -0.075 -20.601 -0.070 -20.604 -0.070 -20.632 -0.071 -20.663 -0.073 -20.754 -0.090 -20.773 -0.099 9.914 0.238 3.353 0.151 43.889 42.052
148.600 -20.383 -0.086 -20.395 -0.084 -20.402 -0.082 -20.462 -0.075 -20.598 -0.070 -20.601 -0.070 -20.629 -0.071 -20.660 -0.073 -20.752 -0.090 -20.771 -0.099 9.903 0.238 3.354 0.151 43.887 42.049
149.000 -20.379 -0.085 -20.391 -0.083 -20.398 -0.082 -20.458 -0.075 -20.595 -0.070 -20.597 -0.070 -20.626 -0.071 -20.657 -0.073 -20.750 -0.090 -20.769 -0.099 9.893 0.237 3.355 0.151 43.886 42.046
149.400 -20.375 -0.084 -20.386 -0.082 -20.394 -0.081 -20.454 -0.074 -20.592 -0.070 -20.594 -0.070 -20.623 -0.071 -20.654 -0.072 -20.748 -0.090 -20.767 -0.098 9.884 0.237 3.356 0.151 43.884 42.042
149.800 -20.371 -0.084 -20.382 -0.082 -20.390 -0.081 -20.451 -0.074 -20.588 -0.070 -20.591 -0.070 -20.620 -0.071 -20.652 -0.072 -20.745 -0.090 -20.765 -0.098 9.874 0.236 3.357 0.151 43.883 42.039
150.200 -20.366 -0.083 -20.378 -0.081 -20.385 -0.080 -20.447 -0.073 -20.585 -0.070 -20.588 -0.070 -20.617 -0.070 -20.649 -0.072 -20.743 -0.090 -20.763 -0.098 9.865 0.236 3.358 0.151 43.881 42.036
150.600 -20.362 -0.082 -20.374 -0.080 -20.381 -0.079 -20.443 -0.073 -20.582 -0.069 -20.585 -0.069 -20.614 -0.070 -20.646 -0.072 -20.741 -0.089 -20.761 -0.098 9.856 0.235 3.359 0.151 43.880 42.032
151.000 -20.358 -0.081 -20.370 -0.079 -20.377 -0.078 -20.439 -0.072 -20.579 -0.069 -20.582 -0.069 -20.612 -0.070 -20.644 -0.071 -20.739 -0.089 -20.759 -0.098 9.847 0.234 3.359 0.151 43.879 42.029
151.400 -20.354 -0.081 -20.366 -0.079 -20.373 -0.078 -20.435 -0.071 -20.576 -0.068 -20.579 -0.068 -20.609 -0.069 -20.641 -0.071 -20.737 -0.089 -20.756 -0.097 9.839 0.234 3.360 0.151 43.877 42.025
151.800 -20.350 -0.080 -20.362 -0.078 -20.369 -0.077 -20.432 -0.071 -20.573 -0.068 -20.576 -0.068 -20.606 -0.069 -20.638 -0.071 -20.735 -0.089 -20.754 -0.097 9.831 0.233 3.360 0.151 43.876 42.021
152.200 -20.346 -0.079 -20.358 -0.077 -20.365 -0.076 -20.428 -0.070 -20.570 -0.067 -20.573 -0.067 -20.603 -0.068 -20.636 -0.070 -20.733 -0.088 -20.752 -0.097 9.824 0.232 3.359 0.151 43.875 42.017
152.600 -20.342 -0.078 -20.354 -0.076 -20.361 -0.075 -20.424 -0.069 -20.567 -0.067 -20.570 -0.067 -20.601 -0.068 -20.633 -0.070 -20.730 -0.088 -20.750 -0.097 9.817 0.231 3.359 0.150 43.873 42.013
153.000 -20.338 -0.077 -20.350 -0.075 -20.357 -0.074 -20.420 -0.068 -20.565 -0.066 -20.567 -0.066 -20.598 -0.067 -20.631 -0.069 -20.728 -0.088 -20.748 -0.096 9.810 0.230 3.358 0.150 43.872 42.009
153.400 -20.334 -0.076 -20.346 -0.074 -20.353 -0.073 -20.417 -0.067 -20.562 -0.065 -20.565 -0.066 -20.595 -0.067 -20.628 -0.069 -20.726 -0.088 -20.746 -0.096 9.804 0.230 3.357 0.150 43.870 42.005
153.800 -20.330 -0.075 -20.342 -0.073 -20.350 -0.072 -20.413 -0.066 -20.559 -0.065 -20.562 -0.065 -20.592 -0.066 -20.626 -0.068 -20.724 -0.087 -20.744 -0.096 9.799 0.229 3.356 0.150 43.869 42.000
154.200 -20.326 -0.074 -20.338 -0.072 -20.346 -0.071 -20.410 -0.065 -20.556 -0.064 -20.559 -0.064 -20.590 -0.065 -20.623 -0.067 -20.722 -0.087 -20.742 -0.096 9.794 0.228 3.354 0.149 43.868 41.996
154.600 -20.322 -0.073 -20.334 -0.071 -20.342 -0.070 -20.406 -0.064 -20.553 -0.063 -20.556 -0.063 -20.587 -0.064 -20.621 -0.067 -20.720 -0.087 -20.739 -0.096 9.789 0.227 3.352 0.149 43.866 41.991
155.000 -20.318 -0.071 -20.330 -0.070 -20.338 -0.069 -20.402 -0.063 -20.550 -0.062 -20.553 -0.062 -20.584 -0.064 -20.618 -0.066 -20.717 -0.086 -20.737 -0.095 9.785 0.226 3.350 0.148 43.865 41.986
155.400 -20.314 -0.070 -20.326 -0.068 -20.334 -0.067 -20.399 -0.062 -20.547 -0.061 -20.550 -0.061 -20.582 -0.063 -20.616 -0.065 -20.715 -0.086 -20.735 -0.095 9.781 0.225 3.347 0.148 43.864 41.981
155.800 -20.310 -0.069 -20.323 -0.067 -20.330 -0.066 -20.395 -0.061 -20.545 -0.060 -20.548 -0.060 -20.579 -0.062 -20.613 -0.065 -20.713 -0.086 -20.733 -0.095 9.778 0.224 3.344 0.147 43.862 41.976
156.200 -20.307 -0.068 -20.319 -0.066 -20.327 -0.065 -20.392 -0.060 -20.542 -0.059 -20.545 -0.060 -20.576 -0.061 -20.610 -0.064 -20.711 -0.086 -20.731 -0.095 9.775 0.223 3.341 0.147 43.861 41.971
156.600 -20.303 -0.067 -20.315 -0.065 -20.323 -0.064 -20.388 -0.058 -20.539 -0.059 -20.542 -0.059 -20.574 -0.060 -20.608 -0.063 -20.708 -0.086 -20.728 -0.095 9.773 0.222 3.337 0.146 43.860 41.966
157.000 -20.299 -0.066 -20.311 -0.064 -20.319 -0.063 -20.385 -0.057 -20.536 -0.058 -20.539 -0.058 -20.571 -0.060 -20.605 -0.063 -20.706 -0.086 -20.726 -0.095 9.771 0.221 3.333 0.145 43.858 41.961
157.400 -20.295 -0.065 -20.308 -0.063 -20.316 -0.062 -20.381 -0.056 -20.533 -0.057 -20.536 -0.057 -20.568 -0.059 -20.603 -0.062 -20.704 -0.086 -20.724 -0.095 9.770 0.220 3.329 0.145 43.857 41.956
157.800 -20.292 -0.065 -20.304 -0.062 -20.312 -0.061 -20.378 -0.056 -20.531 -0.056 -20.534 -0.056 -20.566 -0.058 -20.600 -0.062 -20.701 -0.086 -20.721 -0.096 9.768 0.219 3.325 0.144 43.856 41.951
158.200 -20.288 -0.064 -20.301 -0.062 -20.308 -0.061 -20.375 -0.055 -20.528 -0.055 -20.531 -0.056 -20.563 -0.058 -20.597 -0.061 -20.699 -0.086 -20.719 -0.096 9.767 0.218 3.321 0.144 43.854 41.946
158.600 -20.285 -0.063 -20.297 -0.061 -20.305 -0.060 -20.371 -0.054 -20.525 -0.055 -20.528 -0.055 -20.560 -0.057 -20.595 -0.061 -20.696 -0.086 -20.717 -0.096 9.766 0.217 3.316 0.143 43.853 41.942
159.000 -20.281 -0.063 -20.293 -0.061 -20.301 -0.060 -20.368 -0.054 -20.522 -0.055 -20.525 -0.055 -20.557 -0.057 -20.592 -0.061 -20.694 -0.087 -20.714 -0.097 9.765 0.217 3.312 0.142 43.852 41.938
159.400 -20.277 -0.063 -20.290 -0.060 -20.298 -0.059 -20.364 -0.053 -20.519 -0.054 -20.522 -0.054 -20.554 -0.057 -20.589 -0.061 -20.691 -0.087 -20.712 -0.098 9.764 0.216 3.308 0.142 43.850 41.934
159.800 -20.274 -0.063 -20.287 -0.060 -20.294 -0.059 -20.361 -0.053 -20.516 -0.054 -20.519 -0.054 -20.552 -0.057 -20.586 -0.061 -20.689 -0.088 -20.709 -0.098 9.763 0.216 3.303 0.142 43.849 41.931
160.200 -20.271 -0.063 -20.283 -0.061 -20.291 -0.059 -20.358 -0.053 -20.513 -0.054 -20.516 -0.054 -20.549 -0.057 -20.584 -0.061 -20.686 -0.089 -20.706 -0.099 9.761 0.216 3.300 0.142 43.848 41.929
160.600 -20.267 -0.063 -20.280 -0.061 -20.288 -0.060 -20.355 -0.053 -20.510 -0.055 -20.513 -0.055 -20.546 -0.057 -20.581 -0.062 -20.683 -0.090 -20.704 -0.100 9.759 0.216 3.296 0.141 43.846 41.927
161.000 -20.264 -0.064 -20.277 -0.062 -20.284 -0.060 -20.351 -0.054 -20.507 -0.055 -20.510 -0.055 -20.543 -0.058 -20.578 -0.062 -20.680 -0.091 -20.701 -0.102 9.757 0.216 3.292 0.142 43.845 41.926
161.400 -20.261 -0.065 -20.273 -0.063 -20.281 -0.061 -20.348 -0.055 -20.504 -0.056 -20.507 -0.056 -20.539 -0.059 -20.575 -0.063 -20.678 -0.092 -20.698 -0.103 9.755 0.216 3.289 0.142 43.844 41.926
161.800 -20.258 -0.066 -20.270 -0.064 -20.278 -0.063 -20.345 -0.056 -20.501 -0.057 -20.504 -0.057 -20.536 -0.060 -20.572 -0.065 -20.675 -0.094 -20.696 -0.104 9.752 0.217 3.286 0.142 43.843 41.927
