 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.25175  1.92674  0.71182         0.576         2220.90105  0.01566  0.06375      0.0611  64.22342     16.12485   5827.92071   -71.93637  0.49122   8667.22189    1e-05  58622.52363  52.62265   1.46536  19.33188  58708.10986 
    14.04304  1.81611  1.27555       0.05651         2714.13619  0.00744  0.10539     0.01821  23.82679     19.18167   4471.86981   -75.37297  0.51699   7456.97414  0.00844  58619.08703  52.41979   0.58932  19.29947  58708.10986 
      13.927  1.86933  1.06528       0.26953         5985.43025  0.02351  0.03969     0.04545  59.48237      17.7819   3359.80508   -56.14756  1.17277    7652.4831  0.00034  58638.31244  52.50931   2.17406  19.31593  58702.58674 
    13.52504  1.43363  1.09787        0.1256         2099.58164  0.06832  0.13766     0.01069  20.87391     19.09097   7252.69899   -87.18673  1.32499   7142.35798  0.00685  58607.27327  52.37173   5.28428  19.34118  58715.54365 
    13.72042  1.57488  1.26027       0.03621         4369.74517  0.00537  0.12667      0.0169  18.14353     17.68647   6696.28653   -74.87353  0.89505   7582.05302  0.00027  58619.58647  52.41208   0.40459   19.3742     58714.42 
    14.02299  1.90471  1.11673       0.03804         5300.92556  0.02116  0.05601     0.05686  50.13442     20.13082   3060.42706   -60.01246   0.7139   8681.69622  0.07508  58634.44754  52.60715   1.90475   19.3262  58708.10986 
    13.94526  1.93698  0.82501       0.71896         2330.99637  0.01568  0.04769     0.09645  79.26441     19.92421   6373.05198   -62.05233  1.17234   8935.66717  0.04666  58632.40767  52.66303   1.51502  19.32664  58719.15609 
    13.75015  1.56591  0.77017       1.43513         2482.46839  0.00211  0.23357     0.01366  18.84432     18.44535   6827.79734   -77.32205  1.13586   7133.46117  0.00155  58617.13795  52.36226   0.16031  19.36198      58713.5 
     13.9857  1.99083  0.79857       1.19043         2228.19972  0.04929  0.07448      0.0117  47.23229     16.30465   6781.08596   -65.54117  1.24154   7695.64922    1e-05  58628.91883  52.49825   4.39473   19.2549  58715.54365 
    13.60538  1.65225  1.70563       0.88396          2697.1533  0.04002  0.12403     0.01595  15.88813     16.03775   5667.85109   -70.43515   0.9817   8513.90212    1e-05  58624.02485  52.50156   2.93747  19.35419  58715.54365 
    14.46092  1.68735  2.63626       2.55997         2075.83923  0.37692  0.01221     0.01032   93.1063     17.09792   4225.82393   -35.85006  1.24651  17067.88321    7e-05  58658.60994  53.23548  37.30249  19.36985  58715.54365 
    13.75684  1.61047  1.20246       2.76614         2166.93511  0.01974  0.08187     0.12932   29.2714      19.8959   3389.12445   -51.52926   1.5538     8640.101  0.04372  58642.93074  52.56371   1.62321  19.38846     58714.48 
    13.85709  1.53122  0.79675       0.20822         5683.87117  0.03484  0.02454     0.03562   94.0366     19.04685   3471.60822   -56.76526  1.01481   7214.48749  0.00619  58637.69474  52.48816   3.45336  19.30836  58713.63298 
    13.85953  2.01504   1.2366       0.17397         5942.09373  0.01009  0.06634     0.14955  34.35601     19.94968   3657.70024   -65.98727  1.37876   7265.81364  0.04948  58628.47273   52.4253   0.85321  19.30461  58708.10986 
    14.12545  1.67795   0.7926       0.00281         3744.19123  0.00496  0.13034     0.04076  22.15949     20.07144   3422.40718   -82.30491  0.40732   7099.48248  0.06549  58612.15509  52.37133   0.38753   19.3741  58715.54365 
    14.22885  1.80755    0.708       1.59687         2462.98224  0.02357  0.19502     0.26681  16.32159      20.6931   5612.31875   -60.57442  0.38761    8358.7469  0.27405  58633.88558  52.48788   1.73896  19.30115  58702.58674 
    13.89969  1.79058  0.98124       1.88173         2196.66304  0.15737   0.2477     0.32299  12.33825     19.16078    4722.9805   -51.07531  1.41264   8487.66581  0.00804  58643.38469  52.47668  10.97457  19.34396  58717.63137 
    13.91309  1.56509  1.13061       3.69737         2792.03277  0.01024  0.16382     0.11415  15.78371     17.51583   3710.73624   -47.39322  0.87354   7234.51968  0.00018  58647.06678  52.35955   0.75082  19.31006  58708.10986 
    13.82506  1.27817   0.8547       3.15272         2314.30876  0.04925  0.13211     0.01026  26.12893     18.31033   5297.89017   -81.58298  0.54418   6891.64963  0.00114  58612.87702  52.35856   3.96916  19.34748  58719.15609 
    13.87345  1.72343  1.40304       0.03486         4955.02982  0.02353  0.16348      0.0386  18.27152     18.33052   4094.97318   -71.05124  0.70309   9069.55734  0.00119  58623.40876  52.56827   1.77444  19.34242  58715.54365 
    14.13918   1.8414  0.80206       2.21032         2373.13383   0.0122  0.10731     0.03746  29.12602     17.58968   7401.35378   -58.78397  0.62817   7657.10624  0.00022  58635.67603  52.45842   1.00235  19.32264  58717.63137 
     14.2371  1.78374  0.92596       0.28331         4873.03838  0.02342  0.07131     0.01948  30.50604     17.50328   9508.17303   -59.41273  0.43164   6641.25703  0.00018  58635.04727  52.33832      1.94  19.31878  58717.63137 
    13.85242  1.68031  1.35784       1.65157         2773.21927  0.02531  0.08902     0.25536  25.61286     17.55524   8286.32667   -47.16043  1.16799   8259.49741   0.0002  58647.29957  52.51426   2.03205  19.30973     58711.42 
    13.87138  1.62859  0.78957       1.60919         2146.47495  0.18755  0.19041     0.45244  16.67422     17.80101   7593.29314    -53.6637   1.3707   8935.25953  0.00035   58640.7963  52.54763  13.89661  19.32491     58712.44 
    14.13329  1.77363  0.86632       0.18792          5435.1608   0.0444   0.0572     0.03727  44.39819     18.53522   4806.49537    -60.5841  0.54983   7272.05417  0.00191   58633.8759  52.44469   3.91898  19.63463     58719.48 
    13.69247  1.59984  0.96382       0.42929          2745.5994  0.02763  0.14388     0.01393   21.2256     18.83141   5126.07222   -79.13352  1.55982   6786.66369  0.00377  58615.32648  52.32871   2.14357  19.31492     58711.42 
     13.9642  2.03113  0.76612        0.5262         5599.67379  0.01239  0.03857     0.28228  53.52572     19.74186   7025.73459   -63.94487  1.35507    5466.2249  0.03066  58630.51513  52.20986    1.1268  19.36203  58708.10986 
