 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.53948  2.07896   5.71538       1.67392         5259.52791  0.45598  0.04312     0.07442   8.02118     18.90475   7620.78689    -7.58102  0.48558   4538.24482  0.00446  55392.81998  51.89225   28.9596   18.0898  55430.49383 
    14.40895  1.60906   2.88721       0.03375         5417.16764  0.13968  0.02082      0.1652  51.82442     19.61584   6193.39909   -11.51162  0.83632  12610.46046  0.02294  55388.88938  52.93371  12.64002  18.10272    55427.211 
    14.64561  1.38063   5.46803       0.74886         4517.88002  0.33651  0.06913     0.23109  24.04152     16.55743   4027.07445    -9.43845  0.34595  18771.15518    2e-05  55390.96255  53.22235  26.71394   18.3047     55434.29 
    14.42328  1.67014   5.91057       3.26303         4475.43463  0.49607   0.1016     0.24791   8.31643     18.91853   5529.64178   -19.91205  0.28985   8343.94715  0.00461  55380.48895  52.42478  31.76525  18.01868     55433.16 
    13.98647  1.87159   3.26793       3.62988         3474.82817  0.08439  0.02311     0.42385   47.1885      21.1965   4578.01643    -8.63364  0.84237  15708.85849  0.87343  55391.76736  53.11798   7.52255  18.24567     55434.29 
    14.38002  1.72266   5.97115       0.83409         4980.22424  0.10746  0.01654     0.06883  61.55254     16.06328    6497.6962   -11.47683  0.98223  14064.98501    1e-05  55388.92417   53.0403   9.99164  18.16171     55431.29 
    14.64062   1.7764   4.55384       4.21927         4121.31991  0.03115  0.01009     0.02283  36.06266     16.70076   8381.89786    -9.62588  0.22881   3534.59089    3e-05  55390.77512    51.803   2.65594  18.12506     55433.16 
    14.42354  1.64463   4.02779       3.57016         4512.12903  0.15501  0.15098     0.18807   7.07932     18.08735   6338.64458   -20.52054  0.15981   8817.96199  0.00068  55379.88046  52.45668   9.56508  17.97706  55430.49383 
    14.45153  1.73692   5.84316       0.64841         5833.98384  0.34187  0.04833     0.13732  22.94056     16.18847   5118.19875    -9.23004   0.8222  12621.47889    1e-05  55391.17096  52.87387  26.90758  18.25422      55428.3 
    14.38475  1.70377   4.42482       0.29308         5575.52164  0.10047  0.01848     0.05863    61.821     17.69172   7346.22372     -7.5633   0.8637  15812.65432  0.00027   55392.8377  53.14233   9.34856  17.98081  55433.76601 
