 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.00679   1.6334  7.72925       0.03788         3812.84293  0.00405   0.0799     0.40494  0.79681     18.82937   7959.91587    -3.18847  1.16265   6681.4825  0.00375  58461.32153  51.90416  0.12188  18.61467  58503.46431 
    14.04239  1.69958  8.03576       0.01849         2965.41558  0.03894  0.01696     0.08654  3.80557     19.85656   3253.10163    -2.47986  1.17944  6736.09495  0.03993  58462.03014  52.15448   2.0532  18.59414  58503.46431 
    14.17114  1.77763  8.31312       0.04598         2185.46213  0.00134  0.01802     0.12093  3.41069     17.72356   9797.47607     -2.3647  0.84751  6681.45053  0.00029   58462.1453  52.13416  0.06847  18.54613  58502.63149 
    14.00862  1.73498  7.94301       0.06852          5793.1776   0.0027  0.02869     0.12267  1.94881     19.64449   5397.95844    -2.79198  1.31439  6172.62538   0.0245  58461.71802  51.99053  0.11617  18.53899  58500.62564 
    13.90188  1.26141  6.41657       0.02075         5681.28086   0.0188  0.01886     0.08649  3.01512     16.67022   9967.38762    -2.69324  0.93006  6372.06328    3e-05  58461.81676  52.07757  0.92807  18.56464  58500.62564 
     14.0688  1.82565  8.47837       0.23343         5466.83477  0.00415  0.03986     0.22718  1.29855     17.32794   5840.57032    -1.97503  1.50817  6268.84878  0.00012  58462.53497  51.94029  0.15428  18.51651  58500.62564 
    14.32462  1.99469  8.95524       0.01716         4893.43137  0.00781  0.02818     0.15496  2.11382      17.9775   3962.17163    -2.07275  0.71374   6318.3266  0.00053  58462.43725   52.0225  0.34534  18.53287  58502.27431 
    13.84951  1.30328  6.56601       0.23605         2659.39121  0.00325  0.10038     0.47406  0.62548     16.38463   9518.58412    -2.44206  1.25235  6526.07338    1e-05  58462.06794  51.83004  0.08638  18.54922  58502.27431 
    14.18845  1.80281  8.41781       0.28742         2349.25107  0.01428  0.06885     0.39063  0.90615     16.55481   8502.33154    -2.33409  0.79923  6728.14564    2e-05  58462.17591  51.93623  0.45647  18.58984   58503.3903 
    14.24913  1.78334  8.27056       0.45306         2770.26308   0.0173  0.09759     0.41167  0.57954      16.7972   7438.34819    -2.73536  0.62466  5912.25917    3e-05  58461.77464  51.72586  0.44128  18.52827  58500.62564 
    14.57262  1.93088  8.82163       0.00201         3839.63613  0.00785  0.05363     0.32602  1.07108     16.57908   6540.50781    -2.17025  0.34403  6383.30036    2e-05  58462.33975  51.92219  0.27004  18.60252  58502.27431 
    14.04119  1.58559  7.65971       0.02039         4886.03504  0.00342  0.08464     0.36707  0.73973     16.23643   8782.90419    -2.57369  0.91513  6525.28088    1e-05  58461.93631  51.86783  0.09929  18.60409   58503.3903 
    14.32258  1.72146  8.00873       0.04441         3078.56656  0.00647  0.02471     0.10205  2.37952     17.59964   9997.29428    -3.39316  0.48621   6280.2983  0.00022  58461.11684  52.03375  0.29703  18.52657  58502.27431 
    14.44373  1.47672   7.1339       0.58126         2529.70626  0.00633  0.01967     0.06617  2.90944     18.29165   4047.48733    -3.02835  0.25688  5980.96343  0.00109  58461.48165  52.01799  0.30903  18.52677  58500.62564 
    14.14746  1.76481  8.05459       0.13061          5250.0076  0.00315  0.06721      0.3577  0.85777     19.78303   9408.47812    -2.12355  0.86019  6511.83627  0.03371  58462.38645  51.89693  0.09821  18.55959  58502.27431 
    14.04534  1.72648  8.10423       0.16275         2916.22845  0.03756  0.09698     0.46716  0.65811     16.48273   9528.39766    -2.28336  1.28933  6465.96485    2e-05  58462.22664  51.83384  1.02737  18.55682   58503.3903 
    14.05904  1.75064  8.04569       0.28556         2075.01353  0.00178  0.02061     0.12695  2.80374     18.40268   7239.01036    -2.37861  1.47031  6254.88399   0.0014  58462.13139   52.0521  0.08599  18.53408  58502.27431 
    14.29546  1.71061  8.07802       0.03154         2713.50233  0.00149  0.01559      0.0808  3.99934     17.07692    8805.1834    -1.87379  0.52167  6830.37825    7e-05  58462.63621  52.17243  0.07949  18.56936  58502.63149 
    14.10871  1.76331  8.11506       0.00892         4392.63658   0.0067  0.08301     0.36209  0.74381     19.30805   4551.53852    -2.50042  0.95018  6561.98719  0.01129  58462.00958  51.87388  0.19505  18.56722  58502.63149 
