 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.60483  1.46415  1.70455       0.16242         2472.70266  0.16068  0.09657     0.01087  13.67653     18.28524   8874.61571    -8.07018  0.85695  11704.86174  0.00107  58884.18982  52.76501  11.44525   18.7024     58945.88 
    13.69362  1.71536  1.86301       0.35308         5828.88744  0.04786  0.04813     0.39396  18.64017      16.1917   4179.27829    -6.81063  1.41717   8591.56286    1e-05  58885.44937   52.5229   3.62301  18.66868     58945.87 
     13.8361  1.78572  1.74817       0.17379         5552.82576  0.02108  0.03779     0.09931  31.75426     16.25812   9608.94584    -5.48519   1.1371   9829.87781    1e-05  58886.77481  52.68194   1.75827  18.74368     58945.87 
    13.61462  1.60945  1.75737        0.0685         5118.27919  0.33008  0.10585     0.01052   8.56445     18.53547   7114.44285    -8.27739  1.03466   9277.98152  0.00191  58883.98261  52.51982  21.27685  18.70922   58948.0724 
    13.65873  1.69006  1.82637       0.12474         5706.36233  0.04207  0.09844     0.01242  10.85662     17.41717   8050.98069    -7.01039  1.14971  10081.02367  0.00015  58885.24961  52.61443   2.85639   18.7091   58948.0724 
    13.84256  1.93952  2.01621       0.04294         2046.29314  0.11701  0.13426     0.36548  10.40696     16.94377   9633.04747    -6.84935   1.3944  11210.73444    5e-05  58885.41065  52.70276   7.87218  18.73441   58948.0724 
    14.49469  2.06508  2.04957       0.81534         2526.68428  0.17628  0.12991     0.01275    8.8065     20.23414   5866.79076    -8.09512  0.13825  11029.19195  0.09525  58884.16488   52.6727   11.4337  18.71292  58948.31064 
    13.71242  1.70436  1.77657        0.0144          5351.3142  0.13248  0.13541     0.01203   7.61339     16.09577   8026.10745    -8.12785  0.72713  10269.28563    1e-05  58884.13215  52.59637   8.31399  18.70739     58944.18 
    13.64015  1.71056  1.87261       0.99618         2827.42561  0.08196  0.14199     0.01026   6.62176     19.52513   6053.49745    -8.11375  0.83438   8890.99137  0.01861  58884.14625  52.45699   4.97824  18.71204     58945.88 
    14.48478  1.69919  1.60921       0.08614          5171.8212  0.02847  0.06964     0.29915  20.22001     16.14744   8605.84847      -6.413  0.19488   9887.73523    1e-05    58885.847  52.65165   2.18888  18.74231   58948.0724 
    13.63051  1.71237  2.01513       0.74318         2901.44194  0.33189  0.10199     0.01096  11.63263     19.21162   6155.43093    -8.31568  0.88659  11391.03977  0.00904  58883.94432  52.72689  22.86308  18.71375     58945.88 
    13.70061  1.21739  1.41895       0.09701         2830.03321  0.08182  0.12278     0.01133   8.44637     16.00145   4391.95912    -9.13107  0.38728  10448.41593    1e-05  58883.12893  52.62166   5.25762  18.73882  58951.27934 
    13.45418  1.46842  1.68624       0.00554         5937.82638  0.21243  0.09498     0.01113  10.45541     18.02069   8262.92746    -8.81847  1.23099   10596.9951  0.00058  58883.44153  52.65429  14.30607  18.73233     58945.88 
    13.62315  1.36325  1.53846        0.0681         4501.47383  0.01088   0.0933     0.20536  12.58413     16.52386   5345.63964    -7.38819  1.03454  10342.25414    2e-05  58884.87181  52.65011   0.76167   18.6827     58945.88 
     14.2768   1.5949  1.70105       0.49002         2497.72515  0.12226  0.13348     0.01024   6.92812     18.06244   6362.49021    -7.87568  0.14358   9947.58154  0.00064  58884.38432  52.55918   7.50584  18.74423     58945.88 
    13.81014  1.65992  1.93368       0.05065         4063.05264   0.0678   0.0908     0.07423  12.67305     16.14274    3880.5203    -7.94484  0.76419  11242.69423    1e-05  58884.31516  52.72325   4.75442  18.73513  58948.31064 
    14.25118  1.82616  2.08756       0.59564         3116.46245  0.16654  0.10215     0.01028  11.16115     17.08674   5856.72348    -7.80033  0.21988  10881.76321    7e-05  58884.45967  52.68337   11.3725  18.75385  58948.31064 
    13.61742  1.40814  1.80508       1.41986         2247.73109  0.09793  0.06427     0.23851  17.98031      17.6415   5463.51491     -8.4944  0.90574  10300.58256  0.00024   58883.7656  52.67748   7.36317  18.75539     58945.88 
    13.71593  1.40607  1.59609       0.03206         5241.20225  0.06804  0.09109     0.01094  12.67608     16.68334   8684.27338     -7.4212  0.64118  10681.88469    3e-05   58884.8388  52.67882   4.77126  18.65515     58945.87 
    14.57404  2.13354  2.31616       0.23455         4781.20607   0.0111  0.09724     0.40507   9.49474     16.75769   7616.31737     -7.4309  0.17538   9819.20808    3e-05   58884.8291    52.579   0.73221  18.70891     58945.88 
    14.06005  1.77789  1.99734       0.40916         2687.12128  0.07405  0.10482     0.01186  11.16579     17.39437   5654.01556    -8.63472  0.33894  10783.35169  0.00014  58883.62528  52.67552   5.05722  18.75465  58948.31064 
    14.26458  1.57108  1.67822       0.11394          2033.5568  0.04768  0.13144     0.01364   7.21105     17.42198   6489.13757     -8.2316  0.18792   9693.86726  0.00015   58884.0284  52.54081   2.95503  18.79646     58944.18 
    14.34959  2.00976  2.11642       0.49913         2897.92988  0.03005  0.09757      0.0135   9.25573     19.86228   4892.97872    -8.86241  0.15714   10996.0174  0.04046  58883.39759  52.67488   1.97051   18.6819     58945.88 
    13.84928  1.52512  1.73013       0.00249          4574.6266  0.03511  0.06821     0.10086  19.41391     16.99908   6558.43186    -7.40552  0.62792  11688.03537    6e-05  58884.85448   52.7936   2.67853  18.72882   58948.0724 
    14.60461  1.92801  1.99663       0.13323         4195.22232  0.00155   0.1118     0.07895   7.99053     18.17849   9849.49614    -7.52858  0.13744   9246.35609  0.00084  58884.73142  52.51004   0.09818  18.68523     58945.88 
    13.92067  1.96893  2.03357        0.2444         4883.62838  0.09942   0.0968     0.33911  11.94901     18.63377    5604.2465    -6.55263  0.90107   9925.16947  0.00239  58885.70737  52.60968   6.88703  18.75835     58945.88 
    13.57591  1.77821  1.97581       0.35409         3080.56251  0.05342  0.09832     0.01223   9.48168       18.194   8358.99683    -8.25967  0.97127  11072.82605  0.00087  58884.00033  52.68323   3.52226  18.70166     58945.88 
    14.08947  1.47693  1.66101        0.5697         2880.26294  0.21683  0.12974     0.01213   7.54741     16.08465   6154.18233    -9.21115  0.16781  10761.59001    1e-05  58883.04885  52.63617  13.58035  18.67913     58945.87 
